,videoId,IdUser,text,ReplyCount,likeCount,publishedAt
0,1RtCSXXf_XY,UgweUfUhaEQFYZA-HiN4AaABAg,"<a href=""http://www.youtube.com/results?search_query=%23savetimbongkar"">#SaveTimBongkar</a><br><a href=""https://youtu.be/TeKmE72AoVo"">https://youtu.be/TeKmE72AoVo</a><br><br>😔😔😔",0,0,2022-04-30T17:06:06Z
1,1RtCSXXf_XY,UgywVpehtoacelage9x4AaABAg,Gua ngalami.. dan diem.. ortu nga percaya.. jadi gua hidup berjuang utk sembuh secara batin dan mengatasi traumanya,0,1,2022-04-21T10:05:56Z
2,1RtCSXXf_XY,UgxtbwkbtlJCocAvoi54AaABAg,"Wanita tidak melapor karena selalu dijadikan tersangka ketika melapor, sedangkan faktanya mereka adalah korban. Mereka diam karena terancam baik secara verbal maupun mental. Pelaku kekerasan sekaual yang memiliki kedudukan lebih tinggi secara tdk langsung melakukan intimidasi kepada korban, so pathetic",2,17,2022-04-20T13:46:20Z
