,videoId,IdUser,text,ReplyCount,likeCount,publishedAt
0,OhS4-0xMYcI,Ugy9lkwUuSx3yZ2Mt4d4AaABAg,"Toko Fadia , Buka Taplak 😂🤣😅",0,0,2022-04-22T16:19:32Z
1,OhS4-0xMYcI,UgwghJFsG0zSRE-eUx54AaABAg,"Beli batik baru dong, mas Devan. Bau nyinyiran demotivasinya udah tajem bgt soalnya 😂🙈",0,2,2022-04-20T12:51:53Z
2,OhS4-0xMYcI,Ugw7oUVVJGSzLCTdlEZ4AaABAg,ngeselin mukanya,0,0,2022-04-20T03:43:38Z
3,OhS4-0xMYcI,Ugy4ttZU4nKuxuUWT0Z4AaABAg,Di Toko Fadia 😂😂😂,0,5,2022-04-19T14:47:01Z
4,OhS4-0xMYcI,UgwbaNUmckr_7kFBcJl4AaABAg,Beli batik baru aja kakak.. 🤣,0,7,2022-04-19T13:43:28Z
5,OhS4-0xMYcI,Ugw_kYBWv_CpX7I5jfl4AaABAg,Yang ditunggu tunggu muncul juga....ehh cuman trailer  😕,0,0,2022-04-19T13:05:37Z
