,videoId,IdUser,text,ReplyCount,likeCount,publishedAt
0,xkW52YvF2Tg,Ugx8Us6lHIyYhUiVNvV4AaABAg,"Njir udh serius di ujung,ternyata zonk 😂",0,0,2022-05-16T08:38:26Z
1,xkW52YvF2Tg,UgzcHhoHvAloa7GG9FB4AaABAg,Wkwk,0,0,2022-05-02T00:32:55Z
2,xkW52YvF2Tg,UgxRK4tJrQLlaOW_RAd4AaABAg,Lapor ke HRD supaya rekan kerja resek di mutasi.. eh malah gua yg dimutasi..,1,6,2022-05-01T08:07:54Z
3,xkW52YvF2Tg,UgwoWbnv4O5Vh8QAW1R4AaABAg,"Njir ngakak gw bos nya disentil jari gitu,, wkwkwk😂",0,3,2022-05-01T04:41:30Z
4,xkW52YvF2Tg,UgyYsjPhWYGeZat8Eth4AaABAg,Tips ketiga: resign dari tempat kerja,0,1,2022-05-01T04:25:20Z
