,videoId,IdUser,text,ReplyCount,likeCount,publishedAt
0,ThCJFYJM5Ss,UgzC5pt2p9dAMu_BRuV4AaABAg,Ini gak ada yg suka dimintain bayarin uang operasional rumah apa bapak emaknya yak?,0,0,2022-05-07T14:52:24Z
1,ThCJFYJM5Ss,UgxzWY0sAUtk8Q8RiE54AaABAg,Bikin Video dong ttg investasi-investasi untuk yg penghasilan standar umr atau diatas umr selain emas. Thanks,0,0,2022-05-03T14:55:21Z
2,ThCJFYJM5Ss,UgyWxmizavbQ90po3IF4AaABAg,"Gw tumbuh di keluarga biasa tp sepupu kaya (sweet 17 pesta di ritz carlton, jam tangan hublot dan berbagai luxury lainnya) dan sewaktu kuliah tmn2 dekat pun org kaya (sempat kaget bpknya punya yacht dan pegawai kantornya ada ratusan) jadi misalnya dari dulu paham konsep insecure ato minder dr kecil sampai besar sebelum masuk dunia kerja gw udh rasain. Makanya lbh ke geli dgn kaum2 scbd pakai affordable luxury brand ky coach, tory burch (gw ga kaya tp kuliah udh pake barang dr coach dan TB), michael kors dll tp gayanya jumawa ky yg punya perusahaan 😂😂😂",0,1,2022-04-30T03:56:24Z
3,ThCJFYJM5Ss,Ugz6RKzUmH2Lmsr-XC54AaABAg,"Kalo duitnya abis buat Travelling masih mending krn bisa dpt pengalaman baru terus, melihat hal2 di luar sana yg mungkin cuma akan sekali seumur hidup, melihat sisi kehidupan masyarakat yg beragam.<br>Tp kalo flexing barang2 branded, hmmm sampe sekarang gak paham deh istimewanya dan dampak positif buat diri sendiri itu apa.",1,5,2022-04-29T12:20:55Z
